"","tweet","created","retweet","word","sentiment","cat","es","NA","logretweet"
"310",164,2017-10-09 17:00:00,0,"taboo","disgust","tabú","taboo","UTF-8",0
"311",164,2017-10-09 17:00:00,0,"taboo","fear","tabú","tabú","UTF-8",0
"312",164,2017-10-09 17:00:00,0,"socialism","disgust","socialisme","socialismo","UTF-8",0
"313",164,2017-10-09 17:00:00,0,"socialism","fear","socialisme","socialismo","UTF-8",0
"314",164,2017-10-09 17:00:00,0,"law","trust","llei","ley","UTF-8",0
"315",165,2017-10-04 11:00:00,0,"success","joy","èxit","éxito","UTF-8",0
"316",167,2017-10-18 16:00:00,0,"true","joy","cert","cierto","UTF-8",0
"317",167,2017-10-18 16:00:00,0,"true","trust","cert","cierto","UTF-8",0
"318",168,2017-10-15 12:00:00,13,"underestimate","surprise","subestimar","subestimar","UTF-8",2.63905732961526
"319",171,2017-10-04 18:00:00,0,"forsaken","anger","abandonat","abandonado","UTF-8",0
"320",171,2017-10-04 18:00:00,0,"forsaken","sadness","abandonat","abandonado","UTF-8",0
"321",172,2017-10-03 06:00:00,1,"risk","anticipation","risc","riesgo","UTF-8",0.693147180559945
"322",172,2017-10-03 06:00:00,1,"risk","fear","risc","riesgo","UTF-8",0.693147180559945
"323",172,2017-10-03 06:00:00,1,"conflict","anger","conflicte","conflicto","UTF-8",0.693147180559945
"324",172,2017-10-03 06:00:00,1,"conflict","fear","conflicte","conflicto","UTF-8",0.693147180559945
"325",172,2017-10-03 06:00:00,1,"conflict","sadness","conflicte","conflicto","UTF-8",0.693147180559945
"326",173,2017-10-01 17:00:00,0,"shooting","anger","tret","disparo","UTF-8",0
"327",173,2017-10-01 17:00:00,0,"shooting","fear","tret","disparo","UTF-8",0
"328",174,2017-10-02 10:00:00,57,"peaceful","joy","pacífic","pacífico","UTF-8",4.06044301054642
"329",174,2017-10-02 10:00:00,57,"peaceful","surprise","pacífic","pacífico","UTF-8",4.06044301054642
"330",174,2017-10-02 10:00:00,57,"peaceful","trust","pacífic","pacífico","UTF-8",4.06044301054642
"331",176,2017-10-17 08:00:00,0,"young","joy","jove","joven","UTF-8",0
"332",176,2017-10-17 08:00:00,0,"young","surprise","jove","joven","UTF-8",0
"333",177,2017-10-12 11:00:00,4,"law","trust","llei","ley","UTF-8",1.6094379124341
"334",177,2017-10-12 11:00:00,4,"determination","trust","determinació","determinación","UTF-8",1.6094379124341
"335",179,2017-10-01 15:00:00,0,"hurt","anger","ferir","herir","UTF-8",0
"336",179,2017-10-01 15:00:00,0,"hurt","fear","ferir","herir","UTF-8",0
"337",179,2017-10-01 15:00:00,0,"hurt","sadness","ferir","herir","UTF-8",0
"338",182,2017-10-02 04:00:00,7,"worrying","anticipation","preocupant","preocupante","UTF-8",2.07944154167984
"339",182,2017-10-02 04:00:00,7,"worrying","fear","preocupant","preocupante","UTF-8",2.07944154167984
"340",182,2017-10-02 04:00:00,7,"worrying","sadness","preocupant","preocupante","UTF-8",2.07944154167984
"341",182,2017-10-02 04:00:00,7,"escalate","anger","escalar","escalar","UTF-8",2.07944154167984
"342",182,2017-10-02 04:00:00,7,"seek","anticipation","buscar","buscar","UTF-8",2.07944154167984
"343",183,2017-10-19 16:00:00,0,"law","trust","llei","ley","UTF-8",0
"344",184,2017-10-09 05:00:00,0,"law","trust","llei","ley","UTF-8",0
"345",184,2017-10-09 05:00:00,0,"protected","trust","protegit","protegido","UTF-8",0
"346",185,2017-10-06 16:00:00,0,"uneasy","disgust","difícil","difícil","UTF-8",0
"347",185,2017-10-06 16:00:00,0,"uneasy","fear","difícil","difícil","UTF-8",0
"348",188,2017-10-17 11:00:00,0,"law","trust","llei","ley","UTF-8",0
"349",190,2017-10-19 20:00:00,2,"law","trust","llei","ley","UTF-8",1.09861228866811
"350",190,2017-10-19 20:00:00,2,"crime","anger","crim","crimen","UTF-8",1.09861228866811
"351",190,2017-10-19 20:00:00,2,"incompatible","anger","incompatible","incompatible","UTF-8",1.09861228866811
"352",190,2017-10-19 20:00:00,2,"incompatible","disgust","incompatible","incompatible","UTF-8",1.09861228866811
"353",190,2017-10-19 20:00:00,2,"incompatible","sadness","incompatible","incompatible","UTF-8",1.09861228866811
"354",191,2017-10-16 04:00:00,0,"fall","sadness","caiguda","caída","UTF-8",0
"355",194,2017-10-16 13:00:00,0,"law","trust","llei","ley","UTF-8",0
"356",194,2017-10-16 13:00:00,0,"law","trust","llei","ley","UTF-8",0
"357",195,2017-10-03 19:00:00,0,"rule","trust","regla","regla","UTF-8",0
"358",195,2017-10-03 19:00:00,0,"law","trust","llei","ley","UTF-8",0
"359",196,2017-10-20 08:00:00,1,"investigation","anticipation","investigació","investigación","UTF-8",0.693147180559945
"360",196,2017-10-20 08:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"361",197,2017-10-20 08:00:00,2,"create","joy","crear","crear","UTF-8",1.09861228866811
"362",198,2017-10-18 09:00:00,15,"law","trust","llei","ley","UTF-8",2.77258872223978
"363",198,2017-10-18 09:00:00,15,"constitute","trust","constituir","constituir","UTF-8",2.77258872223978
"364",198,2017-10-18 09:00:00,15,"discrimination","anger","discriminació","discriminación","UTF-8",2.77258872223978
"365",198,2017-10-18 09:00:00,15,"discrimination","disgust","discriminació","discriminación","UTF-8",2.77258872223978
"366",198,2017-10-18 09:00:00,15,"discrimination","fear","discriminació","discriminación","UTF-8",2.77258872223978
"367",198,2017-10-18 09:00:00,15,"discrimination","sadness","discriminació","discriminación","UTF-8",2.77258872223978
"368",199,2017-10-01 22:00:00,0,"teach","joy","ensenyar","enseñar","UTF-8",0
"369",199,2017-10-01 22:00:00,0,"teach","surprise","ensenyar","enseñar","UTF-8",0
"370",199,2017-10-01 22:00:00,0,"teach","trust","ensenyar","enseñar","UTF-8",0
"371",200,2017-10-02 04:00:00,26,"friend","joy","amic","amigo","UTF-8",3.29583686600433
"372",200,2017-10-02 04:00:00,26,"friend","trust","amic","amigo","UTF-8",3.29583686600433
"373",200,2017-10-02 04:00:00,26,"disgusting","anger","fastigós","asqueroso","UTF-8",3.29583686600433
"374",200,2017-10-02 04:00:00,26,"disgusting","disgust","fastigós","asqueroso","UTF-8",3.29583686600433
"375",200,2017-10-02 04:00:00,26,"disgusting","fear","fastigós","asqueroso","UTF-8",3.29583686600433
"376",200,2017-10-02 04:00:00,26,"brutality","anger","brutalitat","brutalidad","UTF-8",3.29583686600433
"377",200,2017-10-02 04:00:00,26,"brutality","fear","brutalitat","brutalidad","UTF-8",3.29583686600433
"378",201,2017-10-20 05:00:00,11,"create","joy","crear","crear","UTF-8",2.484906649788
"379",201,2017-10-20 05:00:00,11,"law","trust","llei","ley","UTF-8",2.484906649788
"380",201,2017-10-20 05:00:00,11,"break","surprise","descans","descanso","UTF-8",2.484906649788
"381",204,2017-10-18 11:00:00,0,"rule","trust","regla","regla","UTF-8",0
"382",204,2017-10-18 11:00:00,0,"law","trust","llei","ley","UTF-8",0
"383",204,2017-10-18 11:00:00,0,"hope","anticipation","esperança","esperanza","UTF-8",0
"384",204,2017-10-18 11:00:00,0,"hope","joy","esperança","esperanza","UTF-8",0
"385",204,2017-10-18 11:00:00,0,"hope","trust","esperança","esperanza","UTF-8",0
"386",205,2017-10-04 11:00:00,0,"covenant","trust","pacte","pacto","UTF-8",0
"387",205,2017-10-04 11:00:00,0,"law","trust","llei","ley","UTF-8",0
"388",209,2017-10-08 19:00:00,0,"sick","disgust","malalts","enfermos","UTF-8",0
"389",209,2017-10-08 19:00:00,0,"sick","sadness","malalts","enfermos","UTF-8",0
"390",209,2017-10-08 19:00:00,0,"hate","anger","odi","odio","UTF-8",0
"391",209,2017-10-08 19:00:00,0,"hate","disgust","odi","odio","UTF-8",0
"392",209,2017-10-08 19:00:00,0,"hate","fear","odi","odio","UTF-8",0
"393",209,2017-10-08 19:00:00,0,"hate","sadness","odi","odio","UTF-8",0
"394",210,2017-10-19 00:00:00,1,"ruin","fear","ruïna","ruina","UTF-8",0.693147180559945
"395",210,2017-10-19 00:00:00,1,"ruin","sadness","ruïna","ruina","UTF-8",0.693147180559945
"396",211,2017-10-10 14:00:00,2,"leader","trust","líder","líder","UTF-8",1.09861228866811
"397",211,2017-10-10 14:00:00,2,"break","surprise","descans","descanso","UTF-8",1.09861228866811
"398",212,2017-10-07 12:00:00,0,"law","trust","llei","ley","UTF-8",0
"399",213,2017-10-02 05:00:00,1,"leave","surprise","sortir","salir","UTF-8",0.693147180559945
"400",214,2017-10-11 07:00:00,1,"constitute","trust","constituir","constituir","UTF-8",0.693147180559945
"401",214,2017-10-11 07:00:00,1,"sovereign","trust","sobirà","soberano","UTF-8",0.693147180559945
"402",214,2017-10-11 07:00:00,1,"rule","trust","regla","regla","UTF-8",0.693147180559945
"403",214,2017-10-11 07:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"404",215,2017-10-02 08:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"405",215,2017-10-02 08:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"406",215,2017-10-02 08:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"407",215,2017-10-02 08:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"408",215,2017-10-02 08:00:00,0,"punished","anger","castigat","castigado","UTF-8",0
"409",215,2017-10-02 08:00:00,0,"punished","disgust","castigat","castigado","UTF-8",0
"410",215,2017-10-02 08:00:00,0,"punished","fear","castigat","castigado","UTF-8",0
"411",215,2017-10-02 08:00:00,0,"punished","sadness","castigat","castigado","UTF-8",0
"412",215,2017-10-02 08:00:00,0,"death","anger","mort","muerte","UTF-8",0
"413",215,2017-10-02 08:00:00,0,"death","anticipation","mort","muerte","UTF-8",0
"414",215,2017-10-02 08:00:00,0,"death","disgust","mort","muerte","UTF-8",0
"415",215,2017-10-02 08:00:00,0,"death","fear","mort","muerte","UTF-8",0
"416",215,2017-10-02 08:00:00,0,"death","sadness","mort","muerte","UTF-8",0
"417",215,2017-10-02 08:00:00,0,"death","surprise","mort","muerte","UTF-8",0
"418",215,2017-10-02 08:00:00,0,"law","trust","llei","ley","UTF-8",0
"419",219,2017-10-12 16:00:00,5,"happy","joy","content","contento","UTF-8",1.79175946922805
"420",219,2017-10-12 16:00:00,5,"guide","trust","guia","guía","UTF-8",1.79175946922805
"421",220,2017-10-13 16:00:00,0,"freedom","joy","llibertat","libertad","UTF-8",0
"422",220,2017-10-13 16:00:00,0,"freedom","trust","llibertat","libertad","UTF-8",0
"423",222,2017-10-09 09:00:00,0,"man","fear","policia","policía","UTF-8",0
"424",223,2017-10-20 00:00:00,0,"law","trust","llei","ley","UTF-8",0
"425",225,2017-10-01 18:00:00,1,"horrible","anger","horrible","horrible","UTF-8",0.693147180559945
"426",225,2017-10-01 18:00:00,1,"horrible","disgust","horrible","horrible","UTF-8",0.693147180559945
"427",225,2017-10-01 18:00:00,1,"horrible","fear","horrible","horrible","UTF-8",0.693147180559945
"428",225,2017-10-01 18:00:00,1,"disagreeing","anger","en desacord","en desacuerdo","UTF-8",0.693147180559945
"429",226,2017-10-02 07:00:00,0,"good","joy","bo","bueno","UTF-8",0
"430",226,2017-10-02 07:00:00,0,"good","surprise","bo","bueno","UTF-8",0
"431",227,2017-10-18 05:00:00,0,"finally","surprise","finalment","finalmente","UTF-8",0
"432",228,2017-10-03 20:00:00,0,"gun","anger","pistola","pistola","UTF-8",0
"433",228,2017-10-03 20:00:00,0,"gun","fear","pistola","pistola","UTF-8",0
"434",228,2017-10-03 20:00:00,0,"law","trust","llei","ley","UTF-8",0
"435",232,2017-10-01 20:00:00,1,"brutality","anger","brutalitat","brutalidad","UTF-8",0.693147180559945
"436",232,2017-10-01 20:00:00,1,"brutality","fear","brutalitat","brutalidad","UTF-8",0.693147180559945
"437",235,2017-10-06 22:00:00,0,"assessment","surprise","avaluació","evaluación","UTF-8",0
"438",238,2017-10-05 05:00:00,0,"respect","joy","respecte","respeto","UTF-8",0
"439",238,2017-10-05 05:00:00,0,"respect","trust","respecte","respeto","UTF-8",0
"440",238,2017-10-05 05:00:00,0,"law","trust","llei","ley","UTF-8",0
"441",238,2017-10-05 05:00:00,0,"violence","anger","violència","violencia","UTF-8",0
"442",238,2017-10-05 05:00:00,0,"violence","fear","violència","violencia","UTF-8",0
"443",238,2017-10-05 05:00:00,0,"violence","sadness","violència","violencia","UTF-8",0
"444",240,2017-10-03 15:00:00,3,"law","trust","llei","ley","UTF-8",1.38629436111989
"445",241,2017-10-11 06:00:00,0,"leader","trust","líder","líder","UTF-8",0
"446",243,2017-10-12 00:00:00,46,"law","trust","llei","ley","UTF-8",3.85014760171006
"447",243,2017-10-12 00:00:00,46,"confidential","trust","confidencial","confidencial","UTF-8",3.85014760171006
"448",244,2017-10-09 12:00:00,1,"administrative","trust","administratiu","administrativo","UTF-8",0.693147180559945
"449",244,2017-10-09 12:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"450",246,2017-10-10 05:00:00,0,"peace","joy","pau","paz","UTF-8",0
"451",246,2017-10-10 05:00:00,0,"peace","trust","pau","paz","UTF-8",0
"452",246,2017-10-10 05:00:00,0,"conflict","anger","conflicte","conflicto","UTF-8",0
"453",246,2017-10-10 05:00:00,0,"conflict","fear","conflicte","conflicto","UTF-8",0
"454",246,2017-10-10 05:00:00,0,"conflict","sadness","conflicte","conflicto","UTF-8",0
"455",246,2017-10-10 05:00:00,0,"law","trust","llei","ley","UTF-8",0
"456",247,2017-10-04 06:00:00,1,"tension","anger","tensió","tensión","UTF-8",0.693147180559945
"457",247,2017-10-04 06:00:00,1,"urgent","fear","urgent","urgente","UTF-8",0.693147180559945
"458",247,2017-10-04 06:00:00,1,"urgent","surprise","urgent","urgente","UTF-8",0.693147180559945
"459",248,2017-10-19 11:00:00,0,"justice","trust","justícia","justicia","UTF-8",0
"460",248,2017-10-19 11:00:00,0,"equality","joy","igualtat","igualdad","UTF-8",0
"461",248,2017-10-19 11:00:00,0,"equality","trust","igualtat","igualdad","UTF-8",0
"462",248,2017-10-19 11:00:00,0,"freedom","joy","llibertat","libertad","UTF-8",0
"463",248,2017-10-19 11:00:00,0,"freedom","trust","llibertat","libertad","UTF-8",0
"464",251,2017-10-19 18:00:00,0,"music","joy","música","","UTF-8",0
"465",251,2017-10-19 18:00:00,0,"music","sadness","música","","UTF-8",0
"466",251,2017-10-19 18:00:00,0,"law","trust","llei","ley","UTF-8",0
"467",251,2017-10-19 18:00:00,0,"music","joy","música","","UTF-8",0
"468",251,2017-10-19 18:00:00,0,"music","sadness","música","","UTF-8",0
"469",252,2017-10-05 10:00:00,49,"terror","fear","terror","terror","UTF-8",3.91202300542815
"470",252,2017-10-05 10:00:00,49,"law","trust","llei","ley","UTF-8",3.91202300542815
"471",253,2017-10-01 21:00:00,7,"convincing","trust","convincent","Convincente","UTF-8",2.07944154167984
"472",254,2017-10-11 12:00:00,2,"law","trust","llei","ley","UTF-8",1.09861228866811
"473",255,2017-10-07 16:00:00,0,"liberation","joy","alliberament","liberación","UTF-8",0
"474",255,2017-10-07 16:00:00,0,"liberation","surprise","alliberament","liberación","UTF-8",0
"475",257,2017-10-10 09:00:00,0,"law","trust","llei","ley","UTF-8",0
"476",258,2017-10-01 10:00:00,1,"violence","anger","violència","violencia","UTF-8",0.693147180559945
"477",258,2017-10-01 10:00:00,1,"violence","fear","violència","violencia","UTF-8",0.693147180559945
"478",258,2017-10-01 10:00:00,1,"violence","sadness","violència","violencia","UTF-8",0.693147180559945
"479",258,2017-10-01 10:00:00,1,"freedom","joy","llibertat","libertad","UTF-8",0.693147180559945
"480",258,2017-10-01 10:00:00,1,"freedom","trust","llibertat","libertad","UTF-8",0.693147180559945
"481",259,2017-10-01 17:00:00,0,"volunteers","trust","voluntaris","voluntarios","UTF-8",0
"482",260,2017-10-03 20:00:00,0,"whine","disgust","gimoteo","gimoteo","UTF-8",0
"483",260,2017-10-03 20:00:00,0,"whine","sadness","gimoteo","gimoteo","UTF-8",0
"484",260,2017-10-03 20:00:00,0,"missing","fear","desaparegut","desaparecido","UTF-8",0
"485",260,2017-10-03 20:00:00,0,"missing","sadness","desaparegut","desaparecido","UTF-8",0
"486",263,2017-10-14 16:00:00,0,"mess","disgust","embolic","lío","UTF-8",0
"487",264,2017-10-08 07:00:00,0,"peaceful","joy","pacífic","pacífico","UTF-8",0
"488",264,2017-10-08 07:00:00,0,"peaceful","surprise","pacífic","pacífico","UTF-8",0
"489",264,2017-10-08 07:00:00,0,"peaceful","trust","pacífic","pacífico","UTF-8",0
"490",264,2017-10-08 07:00:00,0,"peaceful","joy","pacífic","pacífico","UTF-8",0
"491",264,2017-10-08 07:00:00,0,"peaceful","surprise","pacífic","pacífico","UTF-8",0
"492",264,2017-10-08 07:00:00,0,"peaceful","trust","pacífic","pacífico","UTF-8",0
"493",264,2017-10-08 07:00:00,0,"violent","anger","violent","violento","UTF-8",0
"494",264,2017-10-08 07:00:00,0,"violent","disgust","violent","violento","UTF-8",0
"495",264,2017-10-08 07:00:00,0,"violent","fear","violent","violento","UTF-8",0
"496",264,2017-10-08 07:00:00,0,"violent","surprise","violent","violento","UTF-8",0
"497",264,2017-10-08 07:00:00,0,"resistance","anger","resistència","resistencia","UTF-8",0
"498",267,2017-10-05 12:00:00,0,"rule","trust","regla","regla","UTF-8",0
"499",268,2017-10-08 13:00:00,0,"kiss","joy","petó","Beso","UTF-8",0
"500",268,2017-10-08 13:00:00,0,"kiss","surprise","petó","Beso","UTF-8",0
"501",268,2017-10-08 13:00:00,0,"war","fear","guerra","guerra","UTF-8",0
"502",268,2017-10-08 13:00:00,0,"war","fear","guerra","guerra","UTF-8",0
"503",269,2017-10-08 15:00:00,0,"law","trust","llei","ley","UTF-8",0
"504",269,2017-10-08 15:00:00,0,"butler","trust","majordom","mayordomo","UTF-8",0
"505",271,2017-10-16 22:00:00,0,"shit","anger","merda","mierda","UTF-8",0
"506",271,2017-10-16 22:00:00,0,"shit","disgust","merda","mierda","UTF-8",0
"507",271,2017-10-16 22:00:00,0,"law","trust","llei","ley","UTF-8",0
"508",273,2017-10-04 08:00:00,19,"alive","joy","viva","viva","UTF-8",2.99573227355399
"509",273,2017-10-04 08:00:00,19,"politics","anger","política","política","UTF-8",2.99573227355399
"510",274,2017-10-02 07:00:00,0,"law","trust","llei","ley","UTF-8",0
"511",274,2017-10-02 07:00:00,0,"ghost","fear","fantasma","fantasma","UTF-8",0
"512",274,2017-10-02 07:00:00,0,"gun","anger","pistola","pistola","UTF-8",0
"513",274,2017-10-02 07:00:00,0,"gun","fear","pistola","pistola","UTF-8",0
"514",275,2017-10-02 19:00:00,0,"hate","anger","odi","odio","UTF-8",0
"515",275,2017-10-02 19:00:00,0,"hate","disgust","odi","odio","UTF-8",0
"516",275,2017-10-02 19:00:00,0,"hate","fear","odi","odio","UTF-8",0
"517",275,2017-10-02 19:00:00,0,"hate","sadness","odi","odio","UTF-8",0
"518",276,2017-10-06 07:00:00,1,"glad","joy","alegre","alegre","UTF-8",0.693147180559945
"519",276,2017-10-06 07:00:00,1,"dispute","anger","disputa","disputa","UTF-8",0.693147180559945
"520",277,2017-10-10 07:00:00,0,"law","trust","llei","ley","UTF-8",0
"521",278,2017-10-02 06:00:00,0,"doomed","fear","condemnat","condenado","UTF-8",0
"522",278,2017-10-02 06:00:00,0,"doomed","sadness","condemnat","condenado","UTF-8",0
"523",281,2017-10-08 08:00:00,0,"law","trust","llei","ley","UTF-8",0
"524",282,2017-10-02 19:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"525",282,2017-10-02 19:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"526",282,2017-10-02 19:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"527",282,2017-10-02 19:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"528",283,2017-10-12 22:00:00,0,"law","trust","llei","ley","UTF-8",0
"529",283,2017-10-12 22:00:00,0,"supporter","joy","seguidor","seguidor","UTF-8",0
"530",283,2017-10-12 22:00:00,0,"terrorism","anger","terrorisme","terrorismo","UTF-8",0
"531",283,2017-10-12 22:00:00,0,"terrorism","disgust","terrorisme","terrorismo","UTF-8",0
"532",283,2017-10-12 22:00:00,0,"terrorism","fear","terrorisme","terrorismo","UTF-8",0
"533",283,2017-10-12 22:00:00,0,"terrorism","sadness","terrorisme","terrorismo","UTF-8",0
"534",284,2017-10-08 10:00:00,0,"despicable","anger","despreciable","despicable","UTF-8",0
"535",285,2017-10-05 12:00:00,0,"rule","trust","regla","regla","UTF-8",0
"536",285,2017-10-05 12:00:00,0,"law","trust","llei","ley","UTF-8",0
"537",286,2017-10-19 20:00:00,0,"good","joy","bo","bueno","UTF-8",0
